tipo,autonomia,provincia,matricula,causa,poblacion,fechahora_ini,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud, cluster
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-10-09 09:03:19,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-06 08:06:30,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201,31
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-10-05 19:26:29,Blanco,N-1,338,338,IRÚN,-2.817043,42.80006,3
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-10-05 08:11:29,Blanco,AP-68,51,51,BILBAO,-2.89269,42.84543,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-05 08:11:29,Blanco,AP-68,51,51,BILBAO,-2.89269,42.84543,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-05 08:11:29,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-04 20:07:07,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-10-04 20:06:08,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503,97
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-04 08:03:44,Blanco,AP-68,50,50,BILBAO,-2.89297,42.85442,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-04 08:03:44,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-04 08:03:44,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-03 08:22:38,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-03 08:22:38,Blanco,AP-68,53,63,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-03 07:43:23,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017,109
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-02 13:59:42,Blanco,AP-68,73,73,BILBAO,-2.890621,42.6715,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-02 13:58:05,Blanco,AP-68,54,54,BILBAO,-2.89421,42.81931,107
Obras,Euskadi,ARABA,VI,Obras,None,2006-10-02 13:58:05,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619,98
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 16:54:49,Blanco,N-1,329,328,MADRID,-2.870687,42.73748,16
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-09-30 10:35:59,Blanco,AP-68,26,26,ZARAGOZA,-2.920217,43.03946,19
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-28 08:22:49,Blanco,AP-68,33,32,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2006-09-27 12:19:46,Blanco,AP-68,41,41,BILBAO,-2.89515,42.93116,-1
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-27 08:53:28,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-27 08:24:45,Blanco,N-622,22,22,BILBAO,-2.850847,42.96288,99
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-27 08:22:16,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244,90
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-26 08:03:53,Blanco,AP-68,32,32,BILBAO,-2.881384,42.99702,96
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-25 16:34:28,Amarillo,N-1,326,326,MADRID,-2.874767,42.71098,5
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-25 16:34:28,Amarillo,N-1,326,326,MADRID,-2.874767,42.71098,5
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-25 16:34:28,Amarillo,N-1,326,326,IRÚN,-2.875459,42.71062,5
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-25 09:34:37,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-25 08:21:03,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-09-25 08:21:03,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-09-25 08:21:03,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 16:54:49,Blanco,N-1,329,328,MADRID,-2.870687,42.73748,16
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Amarillo,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 16:54:49,Blanco,N-1,329,328,MADRID,-2.870687,42.73748,16
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Amarillo,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 16:54:49,Blanco,N-1,329,328,MADRID,-2.870687,42.73748,16
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 16:54:49,Amarillo,N-1,329,328,MADRID,-2.870687,42.73748,16
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-22 16:54:49,Rojo,N-1,328,329,MADRID,-2.871539,42.72894,84
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-22 16:54:49,Rojo,N-1,328,330,MADRID,-2.871539,42.72894,84
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-22 16:54:49,Rojo,N-1,328,330,MADRID,-2.871539,42.72894,84
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-09-19 08:48:21,Blanco,N-240,9,11,BILBAO,-2.646041,42.91689,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-09-19 08:48:21,Blanco,N-240,9,11,BILBAO,-2.646041,42.91689,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 09:33:44,Blanco,AP-68,42,42,BILBAO,-2.90199,42.92357,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-22 09:33:44,Blanco,AP-68,42,42,BILBAO,-2.90199,42.92357,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-09-22 09:33:44,Blanco,AP-68,42,42,BILBAO,-2.90199,42.92357,-1
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-09-20 19:08:37,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-19 08:48:21,Blanco,N-240,9,11,BILBAO,-2.646041,42.91689,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-20 09:56:59,Blanco,N-622,9,9,BILBAO,-2.719605,42.91231,26
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-19 18:01:43,Rojo,N-1,328,328,MADRID,-2.871539,42.72894,84
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-19 18:01:43,Rojo,N-1,328,328,MADRID,-2.871539,42.72894,84
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-19 08:48:21,Blanco,N-240,9,11,BILBAO,-2.646041,42.91689,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-18 15:57:50,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931,19
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-18 07:42:03,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-09-18 15:57:50,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-18 07:42:03,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-18 07:42:03,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-15 08:59:05,Blanco,AP-68,32,32,ZARAGOZA,-2.881823,42.99696,96
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-15 08:59:05,Blanco,AP-68,32,32,ZARAGOZA,-2.881823,42.99696,96
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-15 08:59:05,Blanco,AP-68,32,32,ZARAGOZA,-2.881823,42.99696,96
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-14 15:19:45,Blanco,AP-68,32,32,ZARAGOZA,-2.881823,42.99696,96
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-13 19:03:09,Blanco,A-624,24,24,BALMASEDA,-2.86798,42.97515,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-13 08:13:38,Blanco,AP-68,67,67,ZARAGOZA,-2.91333,42.71972,-1
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-09-12 10:34:27,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931,19
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-13 08:13:38,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201,31
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-09-12 10:34:27,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931,19
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-09-12 16:07:47,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-12 15:44:23,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201,31
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-09-12 10:34:27,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931,19
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-09-12 08:39:25,Blanco,AP-68,47,14,ZARAGOZA,-2.89352,42.88135,108
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 19:24:40,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 12:18:47,Amarillo,N-1,329,337,IRÚN,-2.868208,42.7368,16
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 12:18:47,Amarillo,N-1,329,337,IRÚN,-2.868208,42.7368,16
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 12:18:47,Amarillo,N-1,329,337,IRÚN,-2.868208,42.7368,16
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 12:18:47,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-09-11 12:18:47,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-11 12:18:47,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-09-11 08:56:34,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-09-08 09:57:54,Blanco,N-622,4,4,BILBAO,-2.69116,42.87308,27
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-08 09:29:16,Blanco,AP-68,40,45,BILBAO,-2.89336,42.93987,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-08 08:05:37,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906,-1
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-07 09:11:36,Rojo,N-1,322,322,IRÚN,-2.91879,42.7027,6
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-07 08:39:03,Blanco,AP-68,48,48,BILBAO,-2.89271,42.87232,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-07 08:39:03,Blanco,AP-68,50,50,BILBAO,-2.89297,42.85442,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-07 09:50:50,Blanco,N-622,5,5,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-07 09:11:36,Amarillo,N-1,322,322,IRÚN,-2.91879,42.7027,6
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-09-07 08:39:03,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-09-06 18:57:05,Amarillo,N-622,5,6,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-09-06 16:15:43,Blanco,AP-68,32,32,BILBAO,-2.881384,42.99702,96
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-09-06 16:11:59,Blanco,AP-68,56,56,BILBAO,-2.9051,42.80451,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-09-06 11:14:19,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021,31
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-05 13:18:42,Amarillo,N-1,323,323,IRÚN,-2.909908,42.70812,69
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-05 13:18:42,Amarillo,N-1,323,323,IRÚN,-2.909908,42.70812,69
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-09-05 13:18:42,Amarillo,N-1,323,323,MADRID,-2.909664,42.70864,69
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-05 12:05:17,Blanco,AP-68,39,39,BILBAO,-2.88562,42.94649,106
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-05 10:22:19,Blanco,AP-68,42,42,BILBAO,-2.90199,42.92357,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-09-05 08:00:56,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-31 15:27:35,Blanco,AP-68,61,61,ZARAGOZA,-2.90134,42.76451,89
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-28 13:25:35,Blanco,AP-68,62,61,BILBAO,-2.90586,42.75619,98
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-28 13:25:35,Blanco,AP-68,62,61,BILBAO,-2.90586,42.75619,98
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-28 08:52:46,Blanco,AP-68,63,64,ZARAGOZA,-2.90674,42.74772,103
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-22 15:55:58,Blanco,N-1,350,350,IRÚN,-2.71807,42.87376,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-22 08:00:49,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-18 08:52:38,Blanco,AP-68,53,53,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-16 13:55:43,Blanco,N-622,4,4,VITORIA-GASTEIZ,-2.69143,42.87316,27
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-16 13:55:43,Blanco,N-622,4,4,VITORIA-GASTEIZ,-2.69143,42.87316,27
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-11 12:27:08,Amarillo,N-1,338,338,MADRID,-2.817311,42.80003,3
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-10 18:17:12,Rojo,N-622,5,5,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-10 18:17:12,Blanco,N-622,5,5,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-09 10:15:29,Blanco,N-622,5,5,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-09 14:02:35,Rojo,N-622,4,4,BILBAO,-2.69116,42.87308,27
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-09 12:02:46,Amarillo,N-622,4,4,VITORIA-GASTEIZ,-2.69143,42.87316,27
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-09 10:15:29,Blanco,N-622,5,5,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-08 17:33:30,Blanco,N-1,342,342,IRÚN,-2.77663,42.82025,33
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-08 07:56:19,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-08 09:00:32,Blanco,N-622,6,12,BILBAO,-2.69866,42.89019,17
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-08 07:56:19,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-08 07:56:19,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-08 07:06:39,Blanco,AP-68,63,63,BILBAO,-2.90653,42.74746,103
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2006-08-07 11:11:50,Amarillo,N-622,6,12,BILBAO,-2.69866,42.89019,17
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-08-04 12:25:25,Amarillo,N-1,340,340,MADRID,-2.796919,42.81104,4
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-04 12:17:09,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-04 09:29:49,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-04 09:25:47,Blanco,N-622,5,5,VITORIA-GASTEIZ,-2.695307,42.88153,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-04 09:25:47,Blanco,N-622,5,5,VITORIA-GASTEIZ,-2.695307,42.88153,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-04 09:22:39,Blanco,N-1,347,347,IRÚN,-2.74491,42.8562,93
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-04 09:23:52,Blanco,N-622,17,17,BILBAO,-2.796388,42.94996,110
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-04 09:22:39,Blanco,N-1,347,347,IRÚN,-2.74491,42.8562,93
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-03 10:21:50,Blanco,AP-68,54,54,BILBAO,-2.89421,42.81931,107
Obras,Euskadi,ARABA,VI,Obras,None,2006-08-03 10:21:50,Blanco,AP-68,54,54,BILBAO,-2.89421,42.81931,107
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-01 10:41:38,Blanco,N-622,6,6,BILBAO,-2.69866,42.89019,17
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-01 08:52:51,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 09:16:41,Blanco,N-622,5,12,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-08-01 08:52:51,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 09:16:41,Blanco,N-622,5,12,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 13:43:22,Amarillo,N-1,346,346,IRÚN,-2.7491,42.84763,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 13:43:22,Amarillo,N-1,346,346,IRÚN,-2.7491,42.84763,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 09:16:41,Blanco,N-622,5,12,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-31 09:24:23,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 09:16:41,Blanco,N-622,5,12,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-31 09:24:23,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-31 09:16:41,Blanco,N-622,5,12,BILBAO,-2.69503,42.88119,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 18:03:27,Negro,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 18:03:27,Negro,N-1,352,352,IRÚN,-2.69683,42.8802,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 16:59:18,Amarillo,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 16:59:18,Amarillo,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 16:59:18,Amarillo,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 16:59:18,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-27 16:59:18,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-07-27 08:05:52,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503,97
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-07-27 08:05:52,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503,97
Obras,Euskadi,ARABA,VI,Obras,Zuia,2006-07-26 08:27:57,Amarillo,AP-68,33,32,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-21 08:26:38,Blanco,AP-68,32,32,BILBAO,-2.881384,42.99702,96
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-07-20 08:26:37,Blanco,AP-68,71,71,BILBAO,-2.89141,42.68887,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-17 09:49:30,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-17 09:49:30,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861,-1
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-07-14 08:09:23,Blanco,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,Iruraiz-Gauna,2006-07-10 13:11:20,Blanco,N-1,371,371,IRÚN,-2.47412,42.86325,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-07 10:13:33,Blanco,N-1,344,345,MADRID,-2.75616,42.8318,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-06 09:40:22,Blanco,N-1,344,345,MADRID,-2.75616,42.8318,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-06 07:55:46,Blanco,AP-68,30,30,ZARAGOZA,-2.900082,43.0085,59
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-05 10:03:12,Blanco,N-1,346,347,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-05 10:03:12,Blanco,N-1,346,347,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-05 09:25:35,Blanco,AP-68,29,29,BILBAO,-2.906144,43.01588,70
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-05 09:25:35,Blanco,AP-68,28,28,ZARAGOZA,-2.912526,43.02347,-1
Obras,Euskadi,ARABA,VI,Obras,Barrundia,2006-07-04 10:54:26,Blanco,N-1,367,367,IRÚN,-2.51574,42.87901,91
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-04 10:35:03,Amarillo,N-1,346,346,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-07-03 12:00:45,Blanco,N-1,346,347,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-07-03 08:27:53,Blanco,AP-68,30,30,ZARAGOZA,-2.900082,43.0085,59
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-30 09:05:45,Blanco,N-1,347,346,MADRID,-2.74488,42.85654,93
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-30 09:05:45,Blanco,N-1,346,346,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-29 09:39:55,Blanco,AP-68,53,52,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-29 13:49:47,Blanco,N-1,346,346,MADRID,-2.748895,42.84813,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-28 12:55:11,Blanco,N-1,348,348,MADRID,-2.736609,42.86344,72
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-27 08:02:01,Blanco,AP-68,59,59,ZARAGOZA,-2.90581,42.7806,31
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-27 07:59:55,Blanco,AP-68,51,52,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-26 09:36:15,Blanco,AP-68,38,39,ZARAGOZA,-2.87697,42.95297,53
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-26 09:36:15,Blanco,AP-68,38,39,ZARAGOZA,-2.87697,42.95297,53
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-26 08:01:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
